a,b,coint_p,hedge_beta,half_life_d,spread_adf_p,ret_corr,z_now,q_bh,sig_bh,sig_bonf
AGVF,ULXY,0.18550182540008198,-0.010599297360933391,15.78190249024389,0.0680490265850033,0.0970533151526647,-1.8496606675572589,0.50027056777194,False,False
AGVF,MHRM,0.18554767637951092,5.642729305926797,21.93222305628052,0.0679341626807826,0.2080554752049289,1.4866040139017502,0.50027056777194,False,False
CCNS,EAFC,0.18599380199813398,0.33272642720082535,23.859233685701323,0.06802573390709626,0.12617548896001637,-0.44642203184358975,0.50027056777194,False,False
DUCT,IHOZ,0.18625105884812032,3.596325655791497,22.720712082108466,0.0681942204374498,0.32996029840152835,0.9299826566280702,0.50027056777194,False,False
MMBT,GARI,0.18644220825253094,-12.449714983042421,20.885134435021424,0.06811637012354635,0.08373864244753981,-0.5365140330547826,0.50027056777194,False,False
RRES,EELT,0.18650068934802283,0.5103750600770776,23.87780663811599,0.06825777019878877,0.29586203902085617,-1.4257642023307835,0.50027056777194,False,False
OTCS,ULXY,0.1868297987327846,0.02768441393956878,15.879148923178258,0.06867280019365866,0.1349262957828351,-1.8470053910008342,0.50027056777194,False,False
ULXY,FARS,0.18696931466600802,-0.025139175121416057,15.82851204982794,0.0687458499407504,0.08287489026056392,-1.8375565266727463,0.50027056777194,False,False
CTGI,ULXY,0.18760337772156654,0.03479330599647526,15.995611584913831,0.06904005385528457,0.1715874438861479,-1.813981725938387,0.50027056777194,False,False
AMRP,RCRI,0.18775840251377496,1.0395897858302057,22.446356265885104,0.0689234691915189,0.11835129492915865,-1.1855033239853305,0.50027056777194,False,False
SMAH,FCSG,0.1879762303589858,0.28878260552274376,24.56992505045299,0.06918257137647565,0.18487490820603086,1.6552841629495683,0.50027056777194,False,False
CTGI,ILVX,0.1884343031075999,1.216265247687128,23.52529924030368,0.0691864707486001,0.14055322913337984,0.24543140347625358,0.50027056777194,False,False
ULXY,FCSG,0.188803990496887,0.13469892265655253,15.869033924040457,0.0696576355737635,0.08915457038859273,-1.94126896253512,0.50027056777194,False,False
LSST,MDGI,0.1888971867144023,-0.21756311402190215,22.016727150716466,0.06953767947395252,0.1300035495662734,-1.5714741270564343,0.50027056777194,False,False
AENO,ULXY,0.18909424026560318,-0.04796070729836106,15.066478072660939,0.06986924169734496,0.24834155677370626,-2.1519886689682344,0.50027056777194,False,False
LSST,DUCT,0.18911931686063105,-0.6301328668611548,37.16257850233836,0.06876843979107156,0.31464206533169126,-0.6888854955162832,0.50027056777194,False,False
RTTH,MDGI,0.18967627677953314,-0.03827620876254322,25.104674186402328,0.06994487491462674,0.15689416566847236,-1.5190901402879013,0.50027056777194,False,False
CUBO,AGVF,0.18996356350453308,-0.8074926552884789,20.46251819446022,0.06984717199247205,0.23719545713345794,0.20819024754434165,0.50027056777194,False,False
DIHO,SRTX,0.1902402612762053,0.013437879683426723,24.018390151210806,0.07004756577777187,0.1740271911132262,-0.4493653492285956,0.50027056777194,False,False
SRNA,ULXY,0.19029900028971836,-0.030615077697989587,15.519313864679773,0.07039371605642006,0.26614374469451996,-2.0396840072773212,0.50027056777194,False,False
EORC,RTTH,0.19137823769668022,0.09384970716737624,26.68008726034044,0.0706202688990722,0.09165025573638,-0.8355833198454047,0.5020725371672167,False,False
MDGI,HRND,0.19261946707436545,2.5927654885576135,41.305877230208026,0.06833301201997241,0.22444555273719866,-0.3278034012279045,0.503127919681671,False,False
FWWG,ULXY,0.19344958973137844,-0.14850503715877744,15.593124746118695,0.07188931878532316,0.19719659270399098,-1.9860676586837398,0.503127919681671,False,False
IHOZ,FCSG,0.19512207786692987,-0.16341821814794627,23.387678647568208,0.07240129567782269,0.17341560639639392,0.7547004657134954,0.503127919681671,False,False
DUCT,RCRI,0.19514218159703833,0.7932611112915793,24.186405683363006,0.07237618232258458,0.18362613735182234,-0.3032584543592495,0.503127919681671,False,False
RTTH,HTRK,0.19564411773165769,-0.8683829579629128,25.84259983594024,0.07273663568272729,0.10243807640836204,-1.2282322061987307,0.503127919681671,False,False
IHOZ,MHRM,0.19600883137212283,4.225105614290069,23.33348068723253,0.07297621189010987,0.19221891116740752,1.7019825040164254,0.503127919681671,False,False
RRES,SRTX,0.1970080660863459,-0.1651759203127104,24.380713976564834,0.07324385954788655,0.1391371547737971,-0.11096875372397147,0.503127919681671,False,False
ULXY,MHRM,0.19709035031096617,-0.10063076999365629,15.877988243842571,0.07361269094892929,0.07240953935761785,-1.9415664082249902,0.503127919681671,False,False
RTTH,HRND,0.19800066090178048,0.121516943618086,26.75605076726183,0.07379450074842774,0.12024081159076026,-0.8330468625356899,0.503127919681671,False,False
LSST,RCRI,0.19805754668277364,0.5499685567031694,37.838118203062095,0.07323083127560856,0.17316797922426286,-0.06838571601674379,0.503127919681671,False,False
HRND,ULXY,0.1981987787595466,-0.1688949972828485,15.18096826573159,0.07426485830238502,0.034784303443706394,-2.289303922628933,0.503127919681671,False,False
AENO,HRND,0.19880099552166997,2.6917163415182297,26.78369370493184,0.07407229440484005,0.10546908529435599,0.16947120316373976,0.503127919681671,False,False
AENO,FCSG,0.19886138683747928,-0.13758938780505303,23.83382990109495,0.07416233702601237,0.17851523375499825,0.12306563037801736,0.503127919681671,False,False
AMRP,HTRK,0.1994821225020469,-0.11467800807491957,23.930283303946666,0.07447016365536381,0.21213436412183842,-0.38357542092871205,0.503127919681671,False,False
ACAC,FCSG,0.19994613707036973,-0.26328933961849427,24.014434412050427,0.07468189581186394,0.1684815366435843,-0.18623428350093718,0.503127919681671,False,False
ANSO,FARS,0.20021756680172798,-0.7350745952460207,25.61690256978387,0.07453367654192543,0.10956506763684475,-1.3952902892091121,0.503127919681671,False,False
RRES,ACAC,0.20023854113672712,-0.6425478230237341,24.225308603510378,0.07482969358957944,0.12815604070992875,0.2477557737018846,0.503127919681671,False,False
HUXZ,DIHO,0.2005914367196887,0.04379059173220619,23.833125182413536,0.07502837433178712,0.15419943329620317,-0.6815019338324511,0.503127919681671,False,False
AETS,FARS,0.20072543508737822,0.07299221383895137,86.59668792017305,0.07356116795077279,0.19231780372883112,-0.8921560065622549,0.503127919681671,False,False
RTTH,NGTE,0.20104241335568507,0.05174859873582778,26.87890921912564,0.075272035600801,0.09188119707696786,-0.90360818994687,0.503127919681671,False,False
FCSG,EAFC,0.20126322375996336,-0.40443601300804666,27.091381984296113,0.07532697482402506,0.21984062012178276,-0.2488913936824465,0.503127919681671,False,False
LSST,RTTH,0.20144668755256329,0.17372013419314314,23.23906733593379,0.07547022729596353,0.12729804487404037,-1.0716931546819413,0.503127919681671,False,False
ALGO,LSST,0.20145727544576902,-0.3444307263869103,36.55165437872344,0.07488515598138872,0.4332102239900341,-0.7757010944194066,0.503127919681671,False,False
RTTH,CTGI,0.20161850027418166,-0.03265345144126164,26.259898882613573,0.07560390785018362,0.24228311155008425,-1.1290550624885038,0.503127919681671,False,False
LSST,CCNS,0.20164577800575206,1.2809544661364305,38.396639371025444,0.07497650778213699,0.09437332937219794,0.27137776682989007,0.503127919681671,False,False
HRET,NGTE,0.2027628131967525,0.41951116698078167,22.98420141087922,0.0760908809067265,0.21463621546146422,1.4364178347090892,0.5049269273942567,False,False
SMAH,RTTH,0.20430780786270325,-0.15134741764411483,23.226589802424442,0.07689712238914263,0.07173879803907464,-1.2672149162918003,0.5077825634014554,False,False
LSST,CTGI,0.20471259913856904,-0.14392870806883748,38.813329425960276,0.07646469019929478,0.11185860086791873,-0.36447895668538977,0.5077987624546216,False,False
ULXY,BLBT,0.2069882696362249,-0.15887461440303557,15.643977857607183,0.07852637827449105,0.12165271440957152,-2.072910218818446,0.5103510269261633,False,False
SRNA,AETS,0.20748927330547667,0.15123323970768182,28.339763931353414,0.0783112489376764,0.16407526476971773,-0.19452706482471202,0.5103510269261633,False,False
RRES,RCRI,0.20791294038898173,-0.19145837024075774,24.652509246496184,0.07858438406550727,0.3478764641394516,-0.5124313800392348,0.5103510269261633,False,False
AETS,HTRK,0.20844155563029376,0.06118570578034077,26.702574903976696,0.0787759194665667,0.16543827490932206,-0.06628772081410103,0.5103510269261633,False,False
SMAH,FARS,0.2085581799429168,-0.5410534348948349,35.664839631225234,0.07894255141413697,0.11945880351423685,-1.634215479425534,0.5103510269261633,False,False
RRES,IHOZ,0.2086334365978551,-1.2639839954547398,24.098268537013286,0.07894599983137457,0.08260665850181287,0.6039006737346202,0.5103510269261633,False,False
DIHO,NWIG,0.20884253910049572,0.023243014577605164,24.16446106650086,0.07908546773032293,0.1002749938196347,-0.9586227393327997,0.5103510269261633,False,False
SPLZ,FWWG,0.2089437145532998,0.1709949345826,24.806109337745003,0.07905125340022379,0.23417123666984477,0.3122181984625732,0.5103510269261633,False,False
RRES,ULXY,0.20951346128259968,0.08149144772396995,15.98383678689045,0.07974113119769355,0.10862648220432546,-2.0639847393552344,0.5107641742549036,False,False
ULXY,EAFC,0.21031747818672947,-0.1189132227719165,15.688978623968806,0.08020549989299108,0.15121722357931802,-2.1627446537971,0.510906993602692,False,False
CUBO,AETS,0.21099417868848902,-0.12659325870116173,28.36619184258369,0.08005912935681053,0.18984478890729503,-0.42669290938944443,0.510906993602692,False,False
ELLT,ITPA,0.21128364971146651,0.11585407087314491,24.62436461958664,0.08024303930088683,0.2981490787058303,0.4996881979955084,0.510906993602692,False,False
ALGO,EAFC,0.21128585049381676,0.6393661280679529,46.98248495737994,0.07668963465855518,0.4622934208411896,-1.125556555720669,0.510906993602692,False,False
RCRI,MHRM,0.2118804086645834,1.034529242960929,24.611737075001905,0.08052177629298446,0.18027994772297076,0.1359523272348147,0.510906993602692,False,False
MMBT,CTGI,0.21197631342417572,0.2397506208046084,24.566181182293068,0.08057003629424353,0.20255971260080124,-0.2678743753337929,0.510906993602692,False,False
DUCT,BLBT,0.21251538163962147,0.9959099511536909,28.969607531226007,0.08078153281733025,0.26738388843590055,-0.7921216428386029,0.5112398331896554,False,False
EORC,FARS,0.21304495668450962,-0.07143625150860783,85.96143035742809,0.12663076787363187,0.11202948620763133,-1.0836624115339997,0.5115486248074383,False,False
LSST,ITPA,0.21354920575769926,-2.661938477672758,27.06731286347167,0.08124339804113695,0.18338752233802294,-0.575416194698201,0.5117955589117793,False,False
LSST,NWIG,0.21472764627778934,-0.06589511532939166,39.4463083852292,0.08101665617742848,0.15146987640699974,-0.5689148625725894,0.5123074564130494,False,False
RRES,CCNS,0.21481601775048986,-0.18897221001804781,30.54367021345155,0.0822251925966157,0.10886161376373563,-1.1893264150697687,0.5123074564130494,False,False
RCRI,AETS,0.21496822680861288,-0.2869115124462351,25.431865138067884,0.08215245263008208,0.09694156833212197,-1.186694858795541,0.5123074564130494,False,False
ACAC,IHOZ,0.2170506628743516,1.1729751199960448,28.441075361359225,0.08325318561834638,0.2687475799345522,1.2087214790997807,0.5155317218421488,False,False
AMRP,RTTH,0.21722670710138914,0.6349573108364022,23.36773297403078,0.083275020505028,0.14078034061970407,-1.391624103698877,0.5155317218421488,False,False
LSST,ACIX,0.21786168975563264,-3.0400821362892305,26.066399052602545,0.08351466026064946,0.14823297411741038,-0.6403453944298549,0.5155317218421488,False,False
HRET,RTTH,0.21793850829248484,0.07534318403936277,27.43369086996055,0.08364362138900505,0.03983588023576264,-1.0914574566187323,0.5155317218421488,False,False
ALGO,DIHO,0.21905597476628658,0.09633841635014932,26.028948316000687,0.08409710038128454,0.42902685976518,-0.4657788964155573,0.5172154959759544,False,False
AENO,DIHO,0.22045113399356403,0.025358463314836016,24.515671552580464,0.0848576000050878,0.16032889716035037,-0.9514421429460945,0.5182933503016072,False,False
RTTH,AETS,0.22094216478379386,0.04167320717124795,27.881391412793686,0.08514704462166295,0.09237950545499325,-1.0748754415316797,0.5182933503016072,False,False
DIHO,ACAC,0.22094680586114973,0.04749483713997314,25.030134701121558,0.08508326966482782,0.13485274773745043,-0.737586221572969,0.5182933503016072,False,False
ACIX,HTRK,0.2212572330619525,0.25304536349807216,24.974000437479603,0.08520591793304333,0.2096451583089013,-0.341481777795948,0.5182933503016072,False,False
EORC,MDGI,0.22154500071715755,2.9192685642313903,32.486249644586856,0.07589022803359813,0.12480055336469255,0.1416856696815631,0.5182933503016072,False,False
DUCT,DIHO,0.22284541498827504,0.14222255602131983,24.933343948776663,0.08606708298752552,0.19189484928472939,-0.9512056498406164,0.5203807767583346,False,False
HUXZ,IHOZ,0.22355429556040923,1.0416726279325774,24.168760184744244,0.08649248771520274,0.28225768366365955,1.3874273675910467,0.5210817675311185,False,False
AENO,LSST,0.22472066235494237,-0.045088027861929024,40.32952060114611,0.08600528715329142,0.23956501062538285,-0.4937683376521295,0.5228446067564809,False,False
AGVF,GARI,0.22649946131904986,0.09805203989708518,21.00877426947289,0.08785707792578684,0.19687146385928295,-0.23829085173462505,0.526023339128941,False,False
LSST,CUBO,0.22699732109424786,0.05789216321141635,41.814638839483045,0.08708833533319021,0.2717094621140146,-0.5385968275542204,0.5261628333454238,False,False
NWIG,RRES,0.22749336183835905,-0.30081735294845446,25.11586363289941,0.08840355171706743,0.11804259815400998,0.790157266321748,0.5261628333454238,False,False
FWWG,FARS,0.2288920076350182,1.8067054623016274,41.33855317977496,0.08919703497923309,0.3112209613570626,0.5120433841570438,0.5261628333454238,False,False
ACIX,AETS,0.2289099851310682,0.8830989023121711,34.20726180188903,0.08905833199260094,0.2311967504080798,-1.0652984799723855,0.5261628333454238,False,False
SRNA,MDGI,0.2291795873910329,0.6864034683094944,41.69873531248727,0.08882838923951653,0.14268764292706237,-0.5288244193393994,0.5261628333454238,False,False
IHOZ,FARS,0.22935684974914794,0.33087531966315176,33.5198069561005,0.08251230294883621,0.14580386529178163,-0.6426689310870297,0.5261628333454238,False,False
LSST,SRNA,0.229462988254992,-0.02605216450409511,40.878609056729964,0.08883529737094081,0.3248330066253022,-0.45139395512246333,0.5261628333454238,False,False
OTCS,MSDP,0.22986093974384397,-0.9083218894624303,21.982087222282683,0.08996482501706643,0.1313182798342654,-0.013463810608591021,0.5261628333454238,False,False
CCNS,BLBT,0.23357529120871057,1.1969407730214696,28.772024118019868,0.0918254542797014,0.1615393324110829,-0.3434406100432372,0.5309928365624258,False,False
DIHO,FCSG,0.23371622169230472,-0.08299909130921468,24.89949127387905,0.09205874136662662,0.17876525171603444,-1.264718748370699,0.5309928365624258,False,False
SRNA,RCRI,0.23396170453759985,0.11895318158305893,26.0714842836331,0.09207022802604559,0.17509953362154174,-0.3065386866884284,0.5309928365624258,False,False
LSST,OTCS,0.23429204868289671,-0.5413625999267027,38.58508958705733,0.09162527499914846,0.20301251385055222,0.05823088231431607,0.5309928365624258,False,False
HRND,AETS,0.23464407237329393,0.33120630655397293,31.9821688511968,0.09234825883860431,0.14679213112631873,-0.44256094788831774,0.5309928365624258,False,False
NWIG,FCSG,0.23520010825068194,-0.12110848617290537,25.76940683170216,0.09270011939579809,0.10702529553077057,0.17776204412063748,0.5309928365624258,False,False
LSST,RRES,0.23521271750194855,0.0636611317554893,41.40126078982493,0.09169446078211818,0.10653539795873658,-0.45089924887714256,0.5309928365624258,False,False
CUBO,FARS,0.23530270796687885,-0.27542803252025294,39.71553369176496,0.09149376270392934,0.17342973684865706,0.19544707046820178,0.5309928365624258,False,False
ALGO,RTTH,0.23585769889513042,0.26935045282497627,26.523115244485684,0.09304711480844502,0.3709742136424469,-0.4271949003858095,0.5313048870870871,False,False
DIHO,CCNS,0.23662518421853135,0.15488786809624477,25.76584094235867,0.09348742070453292,0.09458420516334103,-0.8283123136947584,0.531994576090871,False,False
